Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Pips,Profit,Duration (DD:HH:MM:SS),Gain
02.12.2024 13:50:50,02.12.2024 13:56:18,XAUUSD.STD,Sell,0.1,2649.13,2641.63,2643.13,2641.6,153,15.3,00:00:05:28,0.26%
02.12.2024 13:16:44,02.12.2024 13:35:08,XAUUSD.STD,Buy,0.1,2636.43,2643.93,2642.43,2643.95,152,15.2,00:00:18:24,0.26%
02.12.2024 13:02:35,02.12.2024 13:14:05,XAUUSD.STD,Buy,0.1,2632.46,2639.96,2638.46,2639.96,150,15,00:00:11:30,0.26%
29.11.2024 16:45:21,29.11.2024 17:00:53,XAUUSD.STD,Sell,0.1,2659.14,2651.64,2653.14,2651.57,157,15.7,00:00:15:32,0.27%
29.11.2024 16:25:00,29.11.2024 16:30:53,XAUUSD.STD,Sell,0.1,2662.64,2655.14,2656.64,2655.14,150,15,00:00:05:53,0.26%
29.11.2024 16:01:12,29.11.2024 16:09:37,XAUUSD.STD,Buy,0.1,2654.76,2662.26,2660.79,2662.26,147,14.7,00:00:08:25,0.26%
29.11.2024 15:33:53,29.11.2024 15:39:06,XAUUSD.STD,Sell,0.1,2665.59,2658.09,2659.59,2658.09,150,15,00:00:05:13,0.26%
29.11.2024 13:59:41,29.11.2024 15:16:19,XAUUSD.STD,Sell,0.1,2665.6,2658.1,2659.63,2658.1,153,15.3,00:01:16:38,0.27%
28.11.2024 15:03:17,28.11.2024 16:56:41,XAUUSD.STD,Sell,0.1,2649.55,2642.05,2643.55,2642.05,150,15,00:01:53:24,0.26%
28.11.2024 13:26:41,28.11.2024 14:25:21,XAUUSD.STD,Sell,0.1,2651.97,2644.47,2645.98,2644.42,156,15.6,00:00:58:40,0.27%
27.11.2024 16:02:21,27.11.2024 16:04:22,XAUUSD.STD,Sell,0.1,2659.72,2652.22,2653.77,2652.22,155,15.5,00:00:02:01,0.27%
27.11.2024 15:48:39,27.11.2024 15:51:12,XAUUSD.STD,Buy,0.1,2648.83,2656.33,2654.83,2656.33,150,15,00:00:02:33,0.27%
27.11.2024 14:12:17,27.11.2024 15:11:08,XAUUSD.STD,Buy,0.1,2647.66,2655.16,2653.66,2647.62,-604,-60.4,00:00:58:51,-1.06%
26.11.2024 16:49:11,26.11.2024 17:20:31,XAUUSD.STD,Buy,0.1,2619.06,2626.56,2625.06,2626.56,150,15,00:00:31:20,0.26%
26.11.2024 16:31:01,26.11.2024 16:32:24,XAUUSD.STD,Sell,0.1,2632.64,2625.14,2626.64,2625.12,152,15.2,00:00:01:23,0.27%
26.11.2024 15:30:57,26.11.2024 15:47:36,XAUUSD.STD,Sell,0.1,2636.13,2628.63,2630.13,2628.62,151,15.1,00:00:16:39,0.27%
26.11.2024 15:17:08,26.11.2024 15:21:04,XAUUSD.STD,Sell,0.1,2645.08,2637.58,2639.08,2637.56,152,15.2,00:00:03:56,0.27%
26.11.2024 15:01:16,26.11.2024 15:01:19,XAUUSD.STD,Buy,0.1,2628.02,2635.52,2634.02,2635.76,174,17.4,00:00:00:03,0.31%
25.11.2024 16:45:23,25.11.2024 16:45:45,XAUUSD.STD,Buy,0.1,2630.98,2638.48,2636.98,2638.53,155,15.5,00:00:00:22,0.28%
25.11.2024 16:30:43,25.11.2024 16:35:47,XAUUSD.STD,Sell,0.1,2648.97,2641.47,2642.97,2641.45,152,15.2,00:00:05:04,0.27%
25.11.2024 16:15:19,25.11.2024 16:15:21,XAUUSD.STD,Sell,0.1,2663.59,2656.09,2657.59,2656.05,154,15.4,00:00:00:02,0.28%
25.11.2024 16:01:34,25.11.2024 16:01:43,XAUUSD.STD,Sell,0.1,2681.4,2673.9,2675.4,2673.87,153,15.3,00:00:00:09,0.27%
25.11.2024 15:48:16,25.11.2024 15:55:36,XAUUSD.STD,Sell,0.1,2684.74,2677.24,2678.74,2677.21,153,15.3,00:00:07:20,0.28%
25.11.2024 14:18:15,25.11.2024 15:00:07,XAUUSD.STD,Sell,0.1,2687.03,2679.53,2681.03,2679.51,152,15.2,00:00:41:52,0.27%
25.11.2024 14:01:06,25.11.2024 14:14:01,XAUUSD.STD,Sell,0.1,2690.36,2682.86,2684.38,2682.62,176,17.6,00:00:12:55,0.32%
25.11.2024 13:24:48,25.11.2024 13:40:03,XAUUSD.STD,Buy,0.1,2679.85,2687.35,2685.85,2687.36,151,15.1,00:00:15:15,0.27%
25.11.2024 13:07:31,25.11.2024 13:10:31,XAUUSD.STD,Buy,0.1,2674.33,2681.83,2680.33,2681.85,152,15.2,00:00:03:00,0.28%
22.11.2024 15:35:41,22.11.2024 16:26:18,XAUUSD.STD,Buy,0.1,2688.3,2695.8,2694.36,2688.25,-611,-61.1,00:00:50:37,-1.10%
22.11.2024 15:24:49,22.11.2024 15:26:10,XAUUSD.STD,Sell,0.1,2701.83,2694.33,2695.85,2694.26,159,15.9,00:00:01:21,0.29%
22.11.2024 15:03:36,22.11.2024 15:06:46,XAUUSD.STD,Sell,0.1,2706.49,2698.99,2700.49,2698.98,151,15.1,00:00:03:10,0.27%
22.11.2024 14:07:26,22.11.2024 14:43:53,XAUUSD.STD,Buy,0.1,2695.38,2702.88,2701.38,2702.91,153,15.3,00:00:36:27,0.28%
22.11.2024 13:46:13,22.11.2024 13:51:06,XAUUSD.STD,Sell,0.1,2706.14,2698.64,2700.14,2698.63,151,15.1,00:00:04:53,0.27%
22.11.2024 13:17:27,22.11.2024 13:28:12,XAUUSD.STD,Sell,0.1,2709.44,2701.94,2703.44,2701.94,150,15,00:00:10:45,0.27%
21.11.2024 16:49:40,21.11.2024 16:52:50,XAUUSD.STD,Sell,0.1,2670.2,2662.7,2664.2,2662.51,169,16.9,00:00:03:10,0.31%
21.11.2024 16:02:32,21.11.2024 16:13:02,XAUUSD.STD,Buy,0.1,2662.08,2669.58,2668.08,2669.58,150,15,00:00:10:30,0.28%
21.11.2024 15:20:14,21.11.2024 15:30:04,XAUUSD.STD,Sell,0.1,2670.53,2663.03,2664.53,2663,153,15.3,00:00:09:50,0.28%
21.11.2024 13:36:44,21.11.2024 14:03:33,XAUUSD.STD,Sell,0.1,2676.6,2669.1,2670.56,2669.1,146,14.6,00:00:26:49,0.27%
20.11.2024 16:47:03,20.11.2024 16:54:31,XAUUSD.STD,Sell,0.1,2649.14,2641.64,2643.15,2641.63,152,15.2,00:00:07:28,0.28%
20.11.2024 16:35:32,20.11.2024 16:35:58,XAUUSD.STD,Buy,0.1,2636.03,2643.53,2642.03,2643.54,151,15.1,00:00:00:26,0.28%
20.11.2024 16:12:13,20.11.2024 16:21:16,XAUUSD.STD,Buy,0.1,2632.71,2640.21,2638.71,2640.3,159,15.9,00:00:09:03,0.30%
20.11.2024 15:44:04,20.11.2024 15:46:57,XAUUSD.STD,Sell,0.1,2641.02,2633.52,2635.02,2633.52,150,15,00:00:02:53,0.28%
20.11.2024 15:20:59,20.11.2024 15:21:39,XAUUSD.STD,Buy,0.1,2631.1,2638.6,2637.1,2638.7,160,16,00:00:00:40,0.30%
20.11.2024 14:43:01,20.11.2024 15:01:27,XAUUSD.STD,Buy,0.1,2624.99,2632.49,2630.99,2632.52,153,15.3,00:00:18:26,0.29%
19.11.2024 16:50:12,19.11.2024 16:52:02,XAUUSD.STD,Sell,0.1,2633.36,2625.86,2627.41,2625.75,166,16.6,00:00:01:50,0.31%
19.11.2024 16:16:49,19.11.2024 16:19:08,XAUUSD.STD,Sell,0.1,2633.71,2626.21,2627.71,2626.09,162,16.2,00:00:02:19,0.31%
19.11.2024 16:06:55,19.11.2024 16:07:50,XAUUSD.STD,Sell,0.1,2638.42,2630.92,2632.42,2630.88,154,15.4,00:00:00:55,0.29%
19.11.2024 15:32:58,19.11.2024 15:36:49,XAUUSD.STD,Buy,0.1,2626.88,2634.38,2632.88,2634.41,153,15.3,00:00:03:51,0.29%
19.11.2024 15:18:21,19.11.2024 15:19:42,XAUUSD.STD,Sell,0.1,2641.42,2633.92,2635.43,2633.91,152,15.2,00:00:01:21,0.29%
19.11.2024 14:55:38,19.11.2024 15:00:42,XAUUSD.STD,Buy,0.1,2631.89,2639.39,2637.88,2639.39,151,15.1,00:00:05:04,0.29%
19.11.2024 14:20:12,19.11.2024 14:23:25,XAUUSD.STD,Buy,0.1,2627.94,2635.44,2633.94,2635.48,154,15.4,00:00:03:13,0.30%
19.11.2024 13:35:13,19.11.2024 13:57:44,XAUUSD.STD,Sell,0.1,2637.99,2630.49,2631.99,2630.36,163,16.3,00:00:22:31,0.31%
18.11.2024 16:32:08,18.11.2024 16:33:16,XAUUSD.STD,Buy,0.1,2601.1,2608.6,2607.1,2608.64,154,15.4,00:00:01:08,0.30%
18.11.2024 16:12:41,18.11.2024 16:15:25,XAUUSD.STD,Buy,0.1,2600.62,2608.12,2606.62,2608.12,150,15,00:00:02:44,0.29%
18.11.2024 15:34:06,18.11.2024 15:39:43,XAUUSD.STD,Buy,0.1,2595.63,2603.13,2601.63,2603.15,152,15.2,00:00:05:37,0.29%
18.11.2024 15:21:13,18.11.2024 15:22:53,XAUUSD.STD,Sell,0.1,2600.56,2593.06,2594.56,2593.03,153,15.3,00:00:01:40,0.30%
15.11.2024 16:49:23,15.11.2024 16:52:03,XAUUSD.STD,Buy,0.1,2567.33,2574.83,2573.33,2574.84,151,15.1,00:00:02:40,0.29%
15.11.2024 16:35:58,15.11.2024 16:36:47,XAUUSD.STD,Sell,0.1,2576.35,2568.85,2570.35,2568.81,154,15.4,00:00:00:49,0.30%
15.11.2024 16:01:55,15.11.2024 16:05:23,XAUUSD.STD,Buy,0.1,2561.83,2569.33,2567.83,2569.33,150,15,00:00:03:28,0.29%
15.11.2024 15:49:07,15.11.2024 15:58:20,XAUUSD.STD,Buy,0.1,2565.02,2572.52,2571.02,2565.01,-601,-60.1,00:00:09:13,-1.17%
15.11.2024 15:20:10,15.11.2024 15:30:00,XAUUSD.STD,Sell,0.1,2577.16,2569.66,2571.16,2569.18,198,19.8,00:00:09:50,0.39%
14.11.2024 15:11:50,14.11.2024 15:20:02,XAUUSD.STD,Buy,0.1,2549.02,2556.52,2555.02,2556.52,150,15,00:00:08:12,0.29%
14.11.2024 14:39:43,14.11.2024 14:48:22,XAUUSD.STD,Sell,0.1,2559.6,2552.1,2553.6,2552.08,152,15.2,00:00:08:39,0.30%
14.11.2024 13:47:44,14.11.2024 14:26:40,XAUUSD.STD,Buy,0.1,2548.75,2556.25,2554.75,2556.26,151,15.1,00:00:38:56,0.30%
14.11.2024 13:32:42,14.11.2024 13:37:05,XAUUSD.STD,Buy,0.1,2542.39,2549.89,2548.39,2549.9,151,15.1,00:00:04:23,0.30%
13.11.2024 16:45:25,13.11.2024 16:49:38,XAUUSD.STD,Sell,0.1,2613.24,2605.74,2607.32,2605.62,170,17,00:00:04:13,0.34%
13.11.2024 15:50:08,13.11.2024 15:55:02,XAUUSD.STD,Buy,0.1,2606.18,2613.68,2612.19,2613.68,149,14.9,00:00:04:54,0.30%
13.11.2024 13:10:13,13.11.2024 15:30:02,XAUUSD.STD,Buy,0.1,2605.63,2613.13,2611.63,2613.49,186,18.6,00:02:19:49,0.37%
12.11.2024 16:47:00,12.11.2024 16:51:53,XAUUSD.STD,Sell,0.1,2618.34,2610.84,2612.34,2610.7,164,16.4,00:00:04:53,0.33%
12.11.2024 16:04:47,12.11.2024 16:21:52,XAUUSD.STD,Sell,0.1,2615.14,2607.64,2609.17,2615.17,-600,-60,00:00:17:05,-1.18%
12.11.2024 15:48:44,12.11.2024 15:55:41,XAUUSD.STD,Buy,0.1,2603.01,2610.51,2609.01,2610.51,150,15,00:00:06:57,0.30%
12.11.2024 15:31:31,12.11.2024 15:32:33,XAUUSD.STD,Sell,0.1,2617.8,2610.3,2611.8,2610.23,157,15.7,00:00:01:02,0.31%
12.11.2024 15:15:51,12.11.2024 15:21:35,XAUUSD.STD,Buy,0.1,2602.15,2609.65,2608.16,2609.68,152,15.2,00:00:05:44,0.30%
12.11.2024 15:06:27,12.11.2024 15:08:53,XAUUSD.STD,Buy,0.1,2601.81,2609.31,2607.81,2609.31,150,15,00:00:02:26,0.30%
12.11.2024 14:48:18,12.11.2024 14:50:07,XAUUSD.STD,Buy,0.1,2598.85,2606.35,2604.85,2606.55,170,17,00:00:01:49,0.34%
12.11.2024 14:36:21,12.11.2024 14:40:52,XAUUSD.STD,Buy,0.1,2599.07,2606.57,2605.07,2606.58,151,15.1,00:00:04:31,0.30%
12.11.2024 14:00:48,12.11.2024 14:01:42,XAUUSD.STD,Buy,0.1,2594.52,2602.02,2600.74,2602.07,133,13.3,00:00:00:54,0.27%
12.11.2024 13:43:43,12.11.2024 13:47:19,XAUUSD.STD,Sell,0.1,2601.39,2593.89,2595.41,2593.88,153,15.3,00:00:03:36,0.31%
12.11.2024 13:21:46,12.11.2024 13:22:36,XAUUSD.STD,Sell,0.1,2600.24,2592.74,2594.2,2592.71,149,14.9,00:00:00:50,0.30%
11.11.2024 16:46:43,11.11.2024 16:49:30,XAUUSD.STD,Buy,0.1,2617.13,2624.63,2623.13,2625.01,188,18.8,00:00:02:47,0.38%
11.11.2024 16:31:57,11.11.2024 16:34:45,XAUUSD.STD,Sell,0.1,2630.72,2623.22,2624.72,2623.22,150,15,00:00:02:48,0.31%
11.11.2024 15:32:54,11.11.2024 15:33:02,XAUUSD.STD,Sell,0.1,2654.8,2647.3,2648.8,2647.26,154,15.4,00:00:00:08,0.32%
11.11.2024 15:19:49,11.11.2024 15:29:24,XAUUSD.STD,Sell,0.1,2659.81,2652.31,2653.81,2652.17,164,16.4,00:00:09:35,0.34%
11.11.2024 14:34:45,11.11.2024 15:00:01,XAUUSD.STD,Sell,0.1,2664.27,2656.77,2658.27,2656.58,169,16.9,00:00:25:16,0.35%
11.11.2024 13:54:52,11.11.2024 14:04:00,XAUUSD.STD,Sell,0.1,2668.28,2660.78,2662.28,2660.76,152,15.2,00:00:09:08,0.31%
08.11.2024 16:45:26,08.11.2024 17:09:34,XAUUSD.STD,Sell,0.1,2694.8,2687.3,2688.8,2687.27,153,15.3,00:00:24:08,0.32%
08.11.2024 16:28:37,08.11.2024 16:30:01,XAUUSD.STD,Sell,0.1,2704.03,2696.53,2698.03,2696.38,165,16.5,00:00:01:24,0.34%
08.11.2024 16:03:03,08.11.2024 16:05:56,XAUUSD.STD,Buy,0.1,2694.17,2701.67,2700.17,2701.68,151,15.1,00:00:02:53,0.32%
08.11.2024 15:48:24,08.11.2024 15:54:02,XAUUSD.STD,Buy,0.1,2691.57,2699.07,2697.48,2699.63,215,21.5,00:00:05:38,0.45%
08.11.2024 15:34:49,08.11.2024 15:38:20,XAUUSD.STD,Sell,0.1,2698.54,2691.04,2692.57,2690.98,159,15.9,00:00:03:31,0.33%
08.11.2024 14:53:42,08.11.2024 15:21:55,XAUUSD.STD,Buy,0.1,2686.51,2694.01,2692.51,2694.05,154,15.4,00:00:28:13,0.33%
08.11.2024 14:13:51,08.11.2024 14:23:02,XAUUSD.STD,Sell,0.1,2695.19,2687.69,2689.19,2687.59,160,16,00:00:09:11,0.34%
08.11.2024 13:37:32,08.11.2024 13:41:09,XAUUSD.STD,Buy,0.1,2685.42,2692.92,2691.42,2693.01,159,15.9,00:00:03:37,0.34%
07.11.2024 16:53:15,07.11.2024 16:54:22,XAUUSD.STD,Buy,0.1,2687.51,2695.01,2693.51,2695.01,150,15,00:00:01:07,0.32%
07.11.2024 16:40:54,07.11.2024 16:41:04,XAUUSD.STD,Buy,0.1,2686.63,2694.13,2692.63,2694.23,160,16,00:00:00:10,0.34%
07.11.2024 16:17:55,07.11.2024 16:18:24,XAUUSD.STD,Buy,0.1,2680.04,2687.54,2686.04,2687.58,154,15.4,00:00:00:29,0.33%
07.11.2024 14:50:28,07.11.2024 15:00:07,XAUUSD.STD,Buy,0.1,2666.79,2674.29,2672.88,2674.42,154,15.4,00:00:09:39,0.33%
07.11.2024 13:06:53,07.11.2024 14:42:51,XAUUSD.STD,Sell,0.1,2669.98,2662.48,2663.98,2670.06,-608,-60.8,00:01:35:58,-1.29%
06.11.2024 16:30:39,06.11.2024 16:33:22,XAUUSD.STD,Sell,0.1,2663.14,2655.64,2657.14,2655.64,150,15,00:00:02:43,0.32%
06.11.2024 16:18:40,06.11.2024 16:19:33,XAUUSD.STD,Sell,0.1,2673.13,2665.63,2667.1,2665.57,153,15.3,00:00:00:53,0.33%
06.11.2024 16:03:36,06.11.2024 16:04:36,XAUUSD.STD,Sell,0.1,2667.57,2660.07,2661.56,2660.07,149,14.9,00:00:01:00,0.32%
06.11.2024 15:45:33,06.11.2024 15:47:25,XAUUSD.STD,Buy,0.1,2657.48,2664.98,2663.46,2665.12,166,16.6,00:00:01:52,0.36%
06.11.2024 15:30:44,06.11.2024 15:30:53,XAUUSD.STD,Sell,0.1,2679.31,2671.81,2673.31,2671.74,157,15.7,00:00:00:09,0.34%
06.11.2024 15:16:14,06.11.2024 15:20:10,XAUUSD.STD,Sell,0.1,2685.8,2678.3,2679.8,2678.29,151,15.1,00:00:03:56,0.33%
06.11.2024 15:00:09,06.11.2024 15:00:33,XAUUSD.STD,Sell,0.1,2698.22,2690.72,2692.22,2690.65,157,15.7,00:00:00:24,0.34%
06.11.2024 14:48:08,06.11.2024 14:58:43,XAUUSD.STD,Sell,0.1,2704.08,2696.58,2698.12,2696.37,175,17.5,00:00:10:35,0.38%
06.11.2024 14:32:17,06.11.2024 14:33:07,XAUUSD.STD,Sell,0.1,2703.8,2696.3,2697.98,2696.26,172,17.2,00:00:00:50,0.38%
06.11.2024 14:21:18,06.11.2024 14:23:40,XAUUSD.STD,Sell,0.1,2710.74,2703.24,2704.74,2703.16,158,15.8,00:00:02:22,0.35%
06.11.2024 14:00:25,06.11.2024 14:00:59,XAUUSD.STD,Buy,0.1,2695.9,2703.4,2701.9,2703.79,189,18.9,00:00:00:34,0.42%
06.11.2024 13:48:07,06.11.2024 13:48:51,XAUUSD.STD,Sell,0.1,2710.6,2703.1,2704.6,2703.05,155,15.5,00:00:00:44,0.34%
06.11.2024 13:37:46,06.11.2024 13:38:12,XAUUSD.STD,Sell,0.1,2714.52,2707.02,2708.52,2706.98,154,15.4,00:00:00:26,0.34%
05.11.2024 16:47:39,05.11.2024 17:04:06,XAUUSD.STD,Sell,0.1,2748.67,2741.17,2742.68,2741.15,153,15.3,00:00:16:27,0.34%
05.11.2024 16:26:43,05.11.2024 16:30:08,XAUUSD.STD,Buy,0.1,2740.85,2748.35,2746.86,2748.82,196,19.6,00:00:03:25,0.44%
05.11.2024 15:44:51,05.11.2024 15:52:10,XAUUSD.STD,Buy,0.1,2738.52,2746.02,2744.5,2746.06,156,15.6,00:00:07:19,0.35%
05.11.2024 13:03:47,05.11.2024 13:41:42,XAUUSD.STD,Buy,0.1,2734.49,2741.99,2740.5,2742.01,151,15.1,00:00:37:55,0.34%
04.11.2024 16:47:11,04.11.2024 16:50:06,XAUUSD.STD,Sell,0.1,2748.93,2741.43,2742.93,2741.42,151,15.1,00:00:02:55,0.34%
04.11.2024 16:22:59,04.11.2024 16:35:06,XAUUSD.STD,Sell,0.1,2749.4,2741.9,2743.4,2741.85,155,15.5,00:00:12:07,0.35%
04.11.2024 15:37:56,04.11.2024 15:42:02,XAUUSD.STD,Buy,0.1,2737.25,2744.75,2743.25,2744.83,158,15.8,00:00:04:06,0.36%
04.11.2024 15:22:08,04.11.2024 15:23:44,XAUUSD.STD,Sell,0.1,2747.64,2740.14,2741.64,2740.08,156,15.6,00:00:01:36,0.36%
04.11.2024 13:38:31,04.11.2024 14:01:48,XAUUSD.STD,Buy,0.1,2734.47,2741.97,2740.47,2741.97,150,15,00:00:23:17,0.34%
01.11.2024 16:37:46,01.11.2024 16:39:06,XAUUSD.STD,Buy,0.1,2750.26,2757.76,2756.34,2757.76,142,14.2,00:00:01:20,0.33%
01.11.2024 16:20:41,01.11.2024 16:22:18,XAUUSD.STD,Sell,0.1,2764.58,2757.08,2758.68,2757.06,162,16.2,00:00:01:37,0.37%
01.11.2024 15:50:27,01.11.2024 16:04:31,XAUUSD.STD,Sell,0.1,2759.43,2751.93,2753.43,2759.49,-606,-60.6,00:00:14:04,-1.38%
01.11.2024 14:24:28,01.11.2024 15:30:02,XAUUSD.STD,Buy,0.1,2748.12,2755.62,2754.12,2756.17,205,20.5,00:01:05:34,0.47%
01.11.2024 13:51:24,01.11.2024 14:04:48,XAUUSD.STD,Buy,0.1,2743.65,2751.15,2749.65,2751.19,154,15.4,00:00:13:24,0.35%
01.11.2024 13:29:33,01.11.2024 13:34:59,XAUUSD.STD,Sell,0.1,2753.84,2746.34,2747.84,2746.32,152,15.2,00:00:05:26,0.35%
31.10.2024 16:50:00,31.10.2024 16:50:48,XAUUSD.STD,Sell,0.1,2765.19,2757.69,2759.22,2757.63,159,15.9,00:00:00:48,0.37%
31.10.2024 16:32:23,31.10.2024 16:42:34,XAUUSD.STD,Sell,0.1,2770.71,2763.21,2764.78,2763.17,161,16.1,00:00:10:11,0.37%
31.10.2024 16:22:50,31.10.2024 16:25:24,XAUUSD.STD,Sell,0.1,2773.25,2765.75,2767.16,2765.75,141,14.1,00:00:02:34,0.33%
31.10.2024 16:00:52,31.10.2024 16:05:39,XAUUSD.STD,Sell,0.1,2776.97,2769.47,2770.97,2769.46,151,15.1,00:00:04:47,0.35%
31.10.2024 15:44:40,31.10.2024 15:48:49,XAUUSD.STD,Sell,0.1,2780.46,2772.96,2774.46,2772.96,150,15,00:00:04:09,0.35%
31.10.2024 15:24:00,31.10.2024 15:25:25,XAUUSD.STD,Sell,0.1,2784.93,2777.43,2778.93,2777.34,159,15.9,00:00:01:25,0.38%
31.10.2024 13:44:48,31.10.2024 14:03:46,XAUUSD.STD,Buy,0.1,2774.43,2781.93,2780.43,2781.96,153,15.3,00:00:18:58,0.36%
31.10.2024 13:07:04,31.10.2024 13:18:08,XAUUSD.STD,Sell,0.1,2781.75,2774.25,2775.75,2774.25,150,15,00:00:11:04,0.36%
30.10.2024 16:47:13,30.10.2024 16:57:27,XAUUSD.STD,Sell,0.1,2778.62,2771.12,2772.62,2778.78,-616,-61.6,00:00:10:14,-1.44%
30.10.2024 16:30:47,30.10.2024 16:31:10,XAUUSD.STD,Sell,0.1,2783.05,2775.55,2777.06,2775.19,187,18.7,00:00:00:23,0.44%
30.10.2024 16:20:07,30.10.2024 16:22:31,XAUUSD.STD,Sell,0.1,2790.45,2782.95,2784.45,2782.93,152,15.2,00:00:02:24,0.36%
30.10.2024 15:53:25,30.10.2024 16:09:13,XAUUSD.STD,Buy,0.1,2777.51,2785.01,2783.51,2785.05,154,15.4,00:00:15:48,0.36%
30.10.2024 14:56:23,30.10.2024 15:08:08,XAUUSD.STD,Sell,0.1,2784.85,2777.35,2778.86,2777.29,157,15.7,00:00:11:45,0.37%
30.10.2024 13:42:06,30.10.2024 13:56:00,XAUUSD.STD,Sell,0.1,2788.42,2780.92,2782.44,2780.91,153,15.3,00:00:13:54,0.37%
29.10.2024 16:49:11,29.10.2024 17:00:01,XAUUSD.STD,Buy,0.1,2757.39,2764.89,2763.29,2764.99,170,17,00:00:10:50,0.41%
29.10.2024 15:22:44,29.10.2024 16:01:06,XAUUSD.STD,Sell,0.1,2756.51,2749.01,2750.49,2748.97,152,15.2,00:00:38:22,0.37%
29.10.2024 14:34:45,29.10.2024 14:53:34,XAUUSD.STD,Buy,0.1,2744.45,2751.95,2750.45,2751.99,154,15.4,00:00:18:49,0.37%
29.10.2024 14:24:50,29.10.2024 14:26:18,XAUUSD.STD,Sell,0.1,2754.68,2747.18,2748.68,2747.17,151,15.1,00:00:01:28,0.37%
29.10.2024 13:14:01,29.10.2024 13:26:15,XAUUSD.STD,Sell,0.1,2755.82,2748.32,2749.82,2748.27,155,15.5,00:00:12:14,0.38%
28.10.2024 16:36:12,28.10.2024 17:10:02,XAUUSD.STD,Buy,0.1,2736.07,2743.57,2742.1,2743.57,147,14.7,00:00:33:50,0.36%
25.10.2024 16:40:33,25.10.2024 17:06:52,XAUUSD.STD,Buy,0.1,2725.05,2732.55,2731.05,2732.55,150,15,00:00:26:19,0.37%
25.10.2024 15:49:33,25.10.2024 16:16:44,XAUUSD.STD,Buy,0.1,2725.71,2733.21,2731.71,2725.69,-602,-60.2,00:00:27:11,-1.45%
25.10.2024 15:04:45,25.10.2024 15:37:02,XAUUSD.STD,Buy,0.1,2720.76,2728.26,2726.76,2728.3,154,15.4,00:00:32:17,0.37%
25.10.2024 14:52:29,25.10.2024 14:56:44,XAUUSD.STD,Sell,0.1,2731.65,2724.15,2725.65,2724.15,150,15,00:00:04:15,0.36%
25.10.2024 14:36:54,25.10.2024 14:43:11,XAUUSD.STD,Buy,0.1,2721.88,2729.38,2727.9,2729.39,149,14.9,00:00:06:17,0.36%
25.10.2024 13:12:50,25.10.2024 14:27:50,XAUUSD.STD,Sell,0.1,2724.75,2717.25,2718.75,2724.75,-600,-60,00:01:15:00,-1.44%
24.10.2024 14:38:45,24.10.2024 15:42:19,XAUUSD.STD,Buy,0.1,2732.71,2740.21,2738.71,2740.45,174,17.4,00:01:03:34,0.42%
23.10.2024 16:50:45,23.10.2024 16:55:36,XAUUSD.STD,Buy,0.1,2732.3,2739.8,2738.3,2739.81,151,15.1,00:00:04:51,0.37%
23.10.2024 16:34:32,23.10.2024 16:35:33,XAUUSD.STD,Sell,0.1,2742.89,2735.39,2736.89,2735.36,153,15.3,00:00:01:01,0.37%
23.10.2024 16:17:29,23.10.2024 16:17:56,XAUUSD.STD,Sell,0.1,2741.67,2734.17,2735.66,2734.14,152,15.2,00:00:00:27,0.37%
23.10.2024 15:09:27,23.10.2024 15:21:46,XAUUSD.STD,Sell,0.1,2753.43,2745.93,2747.43,2745.93,150,15,00:00:12:19,0.37%
22.10.2024 16:59:35,22.10.2024 17:00:00,XAUUSD.STD,Sell,0.1,2743.41,2735.91,2737.41,2735.87,154,15.4,00:00:00:25,0.38%
22.10.2024 15:14:24,22.10.2024 15:25:23,XAUUSD.STD,Buy,0.1,2729.32,2736.82,2735.31,2736.83,152,15.2,00:00:10:59,0.38%
22.10.2024 14:26:27,22.10.2024 14:32:28,XAUUSD.STD,Sell,0.1,2740.36,2732.86,2734.34,2732.78,156,15.6,00:00:06:01,0.39%
22.10.2024 13:34:01,22.10.2024 13:45:35,XAUUSD.STD,Buy,0.1,2731.65,2739.15,2737.65,2739.16,151,15.1,00:00:11:34,0.38%
22.10.2024 13:13:04,22.10.2024 13:19:52,XAUUSD.STD,Buy,0.1,2728.05,2735.55,2734.05,2735.61,156,15.6,00:00:06:48,0.39%
21.10.2024 16:50:03,21.10.2024 17:25:20,XAUUSD.STD,Sell,0.1,2743.1,2735.6,2737.1,2735.56,154,15.4,00:00:35:17,0.39%
21.10.2024 16:03:09,21.10.2024 16:31:18,XAUUSD.STD,Sell,0.1,2742.17,2734.67,2736.16,2734.65,151,15.1,00:00:28:09,0.38%
21.10.2024 15:23:25,21.10.2024 15:30:06,XAUUSD.STD,Buy,0.1,2731.35,2738.85,2737.37,2738.86,149,14.9,00:00:06:41,0.38%
21.10.2024 14:51:46,21.10.2024 15:03:13,XAUUSD.STD,Sell,0.1,2741.22,2733.72,2735.22,2733.67,155,15.5,00:00:11:27,0.39%
21.10.2024 13:50:16,21.10.2024 14:00:03,XAUUSD.STD,Buy,0.1,2726.07,2733.57,2732.06,2733.57,151,15.1,00:00:09:47,0.38%
21.10.2024 13:08:19,21.10.2024 13:15:20,XAUUSD.STD,Sell,0.1,2738.06,2730.56,2732.05,2730.53,152,15.2,00:00:07:01,0.39%
18.10.2024 16:56:34,18.10.2024 17:16:36,XAUUSD.STD,Buy,0.1,2709.24,2716.74,2715.24,2716.74,150,15,00:00:20:02,0.39%
